30232,"Wellington",Brn,9 , 11 , 21 , 25 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 22 , 25 , 20 , 18 , 17 , 17 , 16 , 15 , 0 , 131 , 40 , 124 , 57 , 174 , 337 , 131 , 19 , 56 , 47 , 14 , 28 , 35 , 25 , 23 , 130 , 127 , 7
30104,"Diversey",Brn,8 , 11 , 21 , 26 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 22 , 25 , 20 , 18 , 17 , 17 , 16 , 15 , 4 , 39 , 71 , 106 , 58 , 185 , 323 , 156 , 36 , 54 , 40 , 17 , 65 , 47 , 53 , 36 , 140 , 139 , 19
30236,"Fullerton",Brn,7 , 12 , 21 , 25 , 20 , 18 , 17 , 17 , 19 , 20 , 20 , 21 , 25 , 21 , 17 , 17 , 17 , 17 , 15 , 0 , 69 , 40 , 110 , 56 , 174 , 307 , 147 , 19 , 30 , 29 , 56 , 58 , 64 , 133 , 25 , 130 , 137 , 15
30128,"Armitage",Brn,7 , 12 , 19 , 25 , 19 , 18 , 17 , 18 , 19 , 20 , 21 , 21 , 25 , 20 , 17 , 17 , 17 , 17 , 16 , 52 , 36 , 69 , 88 , 94 , 138 , 92 , 119 , 22 , 39 , 52 , 18 , 44 , 58 , 68 , 30 , 139 , 141 , 13
30156,"Sedgwick",Brn,7 , 11 , 19 , 25 , 20 , 18 , 17 , 17 , 19 , 20 , 20 , 21 , 25 , 21 , 18 , 17 , 17 , 16 , 16 , 5 , 10 , 48 , 93 , 58 , 103 , 136 , 51 , 78 , 40 , 50 , 28 , 57 , 49 , 84 , 96 , 95 , 241 , 46
30138,"Chicago-Brown",Brn,7 , 11 , 18 , 26 , 19 , 19 , 17 , 17 , 18 , 20 , 21 , 21 , 25 , 21 , 18 , 17 , 17 , 16 , 16 , 43 , 81 , 55 , 77 , 50 , 73 , 121 , 213 , 40 , 59 , 39 , 51 , 86 , 45 , 52 , 180 , 21 , 197 , 60
30091,"Merchandise Mart",Brn,6 , 11 , 18 , 26 , 20 , 18 , 17 , 17 , 19 , 20 , 20 , 21 , 25 , 21 , 18 , 17 , 17 , 17 , 15 , 60 , 128 , 40 , 62 , 38 , 25 , 0 , 160 , 25 , 58 , 79 , 67 , 41 , 48 , 76 , 200 , 23 , 150 , 37
30142,"Washington/Wells",Brn,5 , 11 , 17 , 25 , 21 , 18 , 17 , 17 , 19 , 20 , 20 , 21 , 25 , 21 , 19 , 17 , 17 , 17 , 15 , 84 , 81 , 56 , 50 , 27 , 60 , 212 , 187 , 13 , 33 , 18 , 40 , 46 , 115 , 67 , 94 , 204 , 189 , 145
30008,"Quincy/Wells",Brn,5 , 11 , 17 , 25 , 21 , 18 , 17 , 17 , 19 , 20 , 20 , 21 , 24 , 22 , 18 , 17 , 17 , 17 , 16 , 25 , 81 , 72 , 71 , 52 , 72 , 241 , 250 , 22 , 26 , 44 , 25 , 12 , 123 , 110 , 169 , 265 , 211 , 127
30030,"LaSalle/Van Buren",Brn,5 , 11 , 16 , 26 , 21 , 18 , 17 , 17 , 19 , 20 , 20 , 20 , 25 , 22 , 18 , 17 , 17 , 17 , 16 , 187 , 135 , 58 , 52 , 54 , 52 , 162 , 220 , 30 , 26 , 29 , 39 , 12 , 95 , 99 , 273 , 228 , 198 , 97
