"Clinton-Green",FFE27EA6,6 , 13 , 16 , 16 , 16 , 16 , 15 , 15 , 15 , 15 , 16 , 17 , 16 , 16 , 15 , 14 , 14 , 14 , 13 , 69 , 105 , 175 , 51 , 117 , 139 , 144 , 89 , 53 , 43 , 88 , 46 , 95 , 133 , 139 , 80 , 87 , 66 , 27
"Ashland-Lake",FFE27EA6,4 , 13 , 15 , 17 , 17 , 15 , 15 , 15 , 15 , 16 , 16 , 16 , 17 , 15 , 15 , 14 , 14 , 14 , 13 , 166 , 246 , 51 , 66 , 105 , 2 , 219 , 183 , 213 , 188 , 133 , 58 , 164 , 109 , 74 , 83 , 65 , 72 , 187
"Polk",FFE27EA6,3 , 14 , 15 , 16 , 17 , 15 , 15 , 15 , 15 , 16 , 16 , 16 , 17 , 15 , 15 , 14 , 14 , 14 , 13 , 2 , 122 , 115 , 134 , 155 , 120 , 145 , 81 , 52 , 17 , 46 , 114 , 125 , 101 , 111 , 3 , 24 , 61 , 29
"18th",FFE27EA6,3 , 13 , 16 , 16 , 16 , 16 , 15 , 15 , 15 , 15 , 16 , 17 , 16 , 16 , 15 , 14 , 14 , 14 , 13 , 19 , 112 , 141 , 85 , 113 , 87 , 176 , 81 , 99 , 14 , 68 , 70 , 122 , 88 , 132 , 186 , 108 , 134 , 168
"Damen-Cermak",FFE27EA6,3 , 13 , 16 , 15 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 86 , 103 , 85 , 92 , 105 , 62 , 176 , 99 , 72 , 54 , 53 , 58 , 121 , 139 , 80 , 86 , 35 , 28 , 86
"Western-Cermak",FFE27EA6,3 , 13 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 170 , 91 , 111 , 104 , 118 , 73 , 174 , 97 , 105 , 87 , 129 , 94 , 144 , 125 , 106 , 54 , 64 , 108 , 80
"California-Cermak",FFE27EA6,3 , 13 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 156 , 114 , 136 , 85 , 126 , 81 , 179 , 90 , 88 , 145 , 99 , 89 , 130 , 110 , 147 , 43 , 39 , 92 , 77
"Kedzie-Cermak",FFE27EA6,3 , 13 , 14 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 15 , 16 , 14 , 14 , 14 , 14 , 195 , 97 , 111 , 66 , 124 , 84 , 265 , 86 , 107 , 174 , 97 , 57 , 110 , 121 , 81 , 101 , 37 , 149 , 130
"Central Park",FFE27EA6,3 , 13 , 14 , 16 , 16 , 16 , 15 , 15 , 15 , 16 , 16 , 16 , 16 , 16 , 15 , 15 , 14 , 14 , 14 , 210 , 115 , 99 , 84 , 98 , 58 , 261 , 81 , 147 , 181 , 69 , 78 , 113 , 89 , 100 , 88 , 52 , 104 , 203
"Pulaski-Cermak",FFE27EA6,0 , 14 , 15 , 16 , 16 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 126 , 99 , 101 , 88 , 102 , 81 , 244 , 82 , 139 , 79 , 75 , 69 , 112 , 132 , 62 , 112 , 24 , 83 , 91
"Kostner",FFE27EA6,0 , 13 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 133 , 148 , 87 , 92 , 100 , 98 , 233 , 101 , 114 , 105 , 78 , 92 , 124 , 111 , 35 , 26 , 50 , 62 , 84
"Cicero-Cermak",FFE27EA6,0 , 13 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 15 , 216 , 47 , 117 , 83 , 173 , 243 , 140 , 78 , 102 , 16 , 54 , 109 , 179 , 81 , 71 , 65 , 99 , 66
"54th/Cermak",FFE27EA6,0 , 13 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
"Harlem-Green",FF009B3A,7 , 15 , 17 , 17 , 16 , 15 , 15 , 16 , 16 , 17 , 19 , 18 , 18 , 17 , 14 , 14 , 14 , 12 , 12 , 1 , 15 , 10 , 88 , 16 , 1 , 22 , 27 , 11 , 22 , 22 , 1 , 9 , 1 , 21 , 1 , 1 , 14 , 45
"Oak Park-Green",FF009B3A,8 , 15 , 17 , 17 , 16 , 15 , 15 , 16 , 16 , 17 , 19 , 18 , 18 , 17 , 14 , 14 , 14 , 12 , 12 , 0 , 0 , 30 , 55 , 0 , 0 , 22 , 34 , 27 , 58 , 0 , 8 , 0 , 35 , 0 , 22 , 44 , 44 , 17
"Ridgeland",FF009B3A,8 , 15 , 16 , 18 , 16 , 15 , 15 , 16 , 16 , 17 , 18 , 19 , 18 , 17 , 14 , 14 , 14 , 12 , 12 , 0 , 0 , 8 , 66 , 28 , 0 , 0 , 21 , 28 , 56 , 0 , 63 , 9 , 68 , 0 , 0 , 12 , 26 , 7
"Austin-Green",FF009B3A,8 , 15 , 16 , 18 , 16 , 15 , 15 , 16 , 16 , 17 , 18 , 19 , 18 , 17 , 14 , 14 , 14 , 12 , 12 , 44 , 83 , 10 , 65 , 61 , 44 , 44 , 27 , 85 , 22 , 100 , 124 , 58 , 52 , 42 , 99 , 29 , 44 , 185
"Central-Green",FF009B3A,8 , 15 , 16 , 17 , 17 , 15 , 15 , 16 , 16 , 17 , 18 , 19 , 18 , 16 , 14 , 14 , 14 , 13 , 12 , 0 , 33 , 9 , 61 , 2 , 1 , 15 , 91 , 31 , 41 , 32 , 31 , 31 , 31 , 56 , 79 , 54 , 10 , 202
"Laramie",FF009B3A,8 , 15 , 16 , 17 , 17 , 15 , 15 , 16 , 16 , 17 , 18 , 18 , 19 , 16 , 14 , 14 , 14 , 13 , 12 , 23 , 54 , 120 , 91 , 28 , 23 , 0 , 46 , 75 , 52 , 83 , 123 , 69 , 66 , 70 , 54 , 2 , 7 , 205
"Cicero-Green",FF009B3A,7 , 15 , 16 , 18 , 16 , 16 , 15 , 15 , 16 , 16 , 19 , 18 , 18 , 17 , 15 , 14 , 14 , 13 , 12 , 1 , 29 , 104 , 113 , 17 , 23 , 272 , 160 , 58 , 31 , 57 , 61 , 59 , 20 , 54 , 34 , 168 , 142 , 194
"Pulaski-Green",FF009B3A,7 , 14 , 16 , 17 , 16 , 15 , 15 , 16 , 16 , 17 , 18 , 19 , 18 , 17 , 15 , 14 , 14 , 14 , 12 , 0 , 0 , 141 , 88 , 205 , 79 , 272 , 155 , 7 , 93 , 0 , 92 , 104 , 20 , 25 , 6 , 201 , 116 , 364
"Conservatory",FF009B3A,7 , 14 , 16 , 17 , 16 , 15 , 15 , 16 , 16 , 17 , 18 , 19 , 18 , 17 , 15 , 14 , 14 , 14 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
"Kedzie-Green",FF009B3A,6 , 14 , 16 , 17 , 17 , 15 , 15 , 16 , 16 , 17 , 18 , 18 , 19 , 17 , 14 , 14 , 14 , 12 , 12 , 424 , 179 , 110 , 186 , 252 , 33 , 0 , 191 , 125 , 191 , 23 , 97 , 90 , 177 , 74 , 49 , 157 , 75 , 397
"California-Green",FF009B3A,6 , 14 , 16 , 17 , 17 , 15 , 15 , 16 , 16 , 17 , 18 , 18 , 19 , 17 , 14 , 14 , 14 , 12 , 12 , 211 , 179 , 158 , 68 , 186 , 33 , 0 , 140 , 104 , 171 , 23 , 52 , 76 , 147 , 115 , 127 , 195 , 32 , 417
"35-Bronzeville-IIT",FF009B3A,3 , 13 , 15 , 18 , 17 , 15 , 15 , 15 , 16 , 17 , 17 , 18 , 19 , 18 , 14 , 14 , 14 , 14 , 12 , 84 , 164 , 104 , 93 , 100 , 9 , 125 , 61 , 24 , 87 , 54 , 88 , 73 , 112 , 149 , 26 , 94 , 43 , 125
"Indiana",FF009B3A,3 , 12 , 15 , 16 , 17 , 16 , 15 , 16 , 16 , 16 , 18 , 18 , 19 , 17 , 16 , 14 , 14 , 14 , 12 , 67 , 204 , 116 , 112 , 134 , 153 , 193 , 78 , 76 , 81 , 33 , 97 , 119 , 88 , 81 , 83 , 103 , 112 , 153
"43rd",FF009B3A,3 , 11 , 16 , 16 , 17 , 16 , 15 , 16 , 16 , 16 , 18 , 18 , 18 , 18 , 16 , 14 , 14 , 14 , 12 , 76 , 130 , 94 , 122 , 111 , 128 , 188 , 77 , 65 , 80 , 9 , 97 , 104 , 95 , 70 , 99 , 130 , 44 , 132
"47th-Green",FF009B3A,2 , 12 , 15 , 17 , 17 , 16 , 15 , 15 , 16 , 16 , 17 , 19 , 18 , 18 , 17 , 14 , 14 , 14 , 12 , 82 , 180 , 98 , 108 , 106 , 154 , 173 , 81 , 60 , 66 , 94 , 70 , 50 , 85 , 99 , 62 , 67 , 29 , 6
"51st",FF009B3A,2 , 12 , 15 , 17 , 17 , 16 , 15 , 15 , 16 , 16 , 17 , 19 , 18 , 18 , 16 , 14 , 14 , 14 , 13 , 80 , 99 , 90 , 123 , 98 , 123 , 178 , 91 , 46 , 82 , 8 , 58 , 52 , 84 , 71 , 95 , 25 , 38 , 3
"Garfield-Green",FF009B3A,2 , 12 , 15 , 16 , 18 , 16 , 15 , 15 , 16 , 16 , 17 , 18 , 19 , 18 , 16 , 14 , 14 , 14 , 13 , 222 , 194 , 80 , 94 , 79 , 128 , 383 , 69 , 54 , 54 , 50 , 141 , 112 , 67 , 56 , 87 , 49 , 82 , 0
"King Drive",FF009B3A,1 , 6 , 8 , 7 , 10 , 7 , 8 , 7 , 8 , 8 , 9 , 9 , 9 , 9 , 8 , 6 , 8 , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
"East 63rd-Cottage Grove",FF009B3A,1 , 5 , 8 , 8 , 8 , 9 , 6 , 9 , 7 , 9 , 8 , 10 , 8 , 10 , 8 , 6 , 8 , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
"Ashland/63rd",FF009B3A,6 , 8 , 8 , 8 , 7 , 9 , 6 , 9 , 7 , 9 , 9 , 10 , 9 , 9 , 8 , 6 , 6 , 6 , 6 , 541 , 163 , 466 , 138 , 662 , 841 , 811 , 781 , 332 , 121 , 402 , 201 , 108 , 529 , 361 , 361 , 481 , 81 , 52
"Halsted-Green",FF009B3A,6 , 8 , 7 , 9 , 7 , 9 , 6 , 9 , 7 , 9 , 9 , 10 , 8 , 10 , 7 , 7 , 6 , 6 , 6 , 563 , 184 , 489 , 165 , 699 , 863 , 863 , 773 , 363 , 153 , 423 , 216 , 158 , 558 , 403 , 382 , 502 , 102 , 23
"Garfield-Green",FF009B3A,8 , 15 , 16 , 16 , 16 , 15 , 15 , 15 , 16 , 17 , 19 , 18 , 19 , 17 , 17 , 14 , 12 , 12 , 12 , 36 , 114 , 74 , 124 , 115 , 170 , 91 , 68 , 90 , 78 , 173 , 73 , 99 , 81 , 37 , 0 , 415 , 145 , 158
"51st",FF009B3A,8 , 15 , 15 , 17 , 16 , 15 , 15 , 15 , 16 , 17 , 18 , 19 , 18 , 18 , 17 , 14 , 12 , 12 , 12 , 51 , 70 , 51 , 107 , 15 , 200 , 103 , 103 , 127 , 108 , 181 , 87 , 118 , 125 , 67 , 3 , 245 , 151 , 12
"47th-Green",FF009B3A,8 , 15 , 15 , 17 , 16 , 15 , 15 , 15 , 16 , 17 , 18 , 19 , 18 , 18 , 16 , 14 , 13 , 12 , 12 , 48 , 259 , 79 , 126 , 121 , 170 , 94 , 93 , 94 , 110 , 0 , 95 , 79 , 135 , 75 , 2 , 263 , 215 , 0
"43rd",FF009B3A,8 , 15 , 15 , 17 , 16 , 15 , 15 , 15 , 16 , 17 , 18 , 19 , 18 , 18 , 16 , 14 , 13 , 12 , 12 , 92 , 82 , 100 , 137 , 36 , 230 , 154 , 123 , 139 , 72 , 113 , 94 , 114 , 177 , 91 , 25 , 303 , 274 , 42
"Indiana",FF009B3A,7 , 15 , 16 , 16 , 16 , 16 , 15 , 15 , 16 , 17 , 18 , 18 , 19 , 17 , 16 , 15 , 13 , 12 , 12 , 102 , 29 , 92 , 175 , 57 , 320 , 193 , 168 , 168 , 140 , 26 , 64 , 110 , 103 , 147 , 48 , 378 , 155 , 106
"35-Bronzeville-IIT",FF009B3A,7 , 14 , 16 , 16 , 15 , 15 , 15 , 15 , 16 , 17 , 19 , 18 , 19 , 17 , 17 , 15 , 14 , 12 , 12 , 84 , 10 , 53 , 148 , 29 , 260 , 235 , 90 , 116 , 143 , 113 , 115 , 77 , 121 , 109 , 67 , 292 , 233 , 88
"California-Green",FF009B3A,3 , 13 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 16 , 18 , 18 , 19 , 18 , 17 , 15 , 13 , 12 , 12 , 367 , 31 , 111 , 92 , 76 , 94 , 178 , 193 , 168 , 235 , 193 , 89 , 88 , 125 , 138 , 51 , 78 , 300 , 189
"Kedzie-Green",FF009B3A,3 , 13 , 15 , 16 , 17 , 15 , 15 , 15 , 15 , 17 , 18 , 18 , 19 , 18 , 17 , 14 , 14 , 12 , 12 , 342 , 27 , 80 , 80 , 59 , 64 , 152 , 163 , 192 , 111 , 184 , 75 , 65 , 77 , 109 , 120 , 73 , 271 , 156
"Conservatory",FF009B3A,3 , 13 , 15 , 16 , 17 , 15 , 15 , 15 , 15 , 17 , 17 , 19 , 18 , 19 , 17 , 14 , 14 , 12 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
"Pulaski-Green",FF009B3A,3 , 12 , 15 , 16 , 16 , 15 , 15 , 15 , 16 , 17 , 17 , 19 , 18 , 19 , 17 , 15 , 14 , 12 , 12 , 329 , 25 , 118 , 88 , 44 , 21 , 181 , 169 , 166 , 184 , 284 , 126 , 87 , 64 , 108 , 55 , 89 , 270 , 184
"Cicero-Green",FF009B3A,2 , 12 , 15 , 16 , 16 , 16 , 15 , 15 , 16 , 16 , 18 , 18 , 19 , 18 , 17 , 16 , 14 , 12 , 12 , 199 , 193 , 128 , 112 , 87 , 5 , 79 , 69 , 93 , 231 , 165 , 79 , 115 , 95 , 43 , 123 , 37 , 187 , 84
"Laramie",FF009B3A,2 , 12 , 15 , 16 , 16 , 16 , 15 , 15 , 15 , 16 , 18 , 18 , 19 , 18 , 17 , 16 , 14 , 13 , 12 , 199 , 99 , 87 , 65 , 99 , 15 , 82 , 76 , 96 , 215 , 140 , 62 , 116 , 109 , 92 , 99 , 66 , 198 , 134
"Central-Green",FF009B3A,1 , 13 , 15 , 16 , 16 , 16 , 15 , 15 , 15 , 16 , 17 , 19 , 18 , 19 , 17 , 16 , 14 , 13 , 12 , 172 , 77 , 122 , 63 , 107 , 17 , 102 , 87 , 102 , 207 , 146 , 72 , 109 , 111 , 70 , 64 , 103 , 290 , 160
"Austin-Green",FF009B3A,1 , 13 , 15 , 16 , 16 , 16 , 15 , 15 , 15 , 16 , 17 , 19 , 18 , 19 , 17 , 16 , 14 , 13 , 12 , 164 , 76 , 33 , 71 , 90 , 2 , 96 , 96 , 125 , 200 , 188 , 73 , 106 , 58 , 73 , 57 , 133 , 263 , 183
"Ridgeland",FF009B3A,1 , 13 , 15 , 16 , 16 , 15 , 15 , 15 , 15 , 17 , 17 , 19 , 18 , 18 , 18 , 15 , 14 , 14 , 12 , 123 , 213 , 120 , 97 , 90 , 15 , 74 , 75 , 70 , 133 , 170 , 107 , 100 , 130 , 83 , 84 , 185 , 190 , 149
"Oak Park-Green",FF009B3A,1 , 13 , 15 , 16 , 16 , 15 , 15 , 15 , 15 , 17 , 17 , 18 , 19 , 18 , 18 , 15 , 14 , 14 , 12 , 154 , 86 , 66 , 81 , 141 , 22 , 92 , 103 , 124 , 167 , 152 , 111 , 99 , 42 , 72 , 76 , 72 , 219 , 195
"East 63rd-Cottage Grove",FF009B3A,5 , 7 , 8 , 8 , 9 , 6 , 9 , 6 , 9 , 8 , 9 , 9 , 10 , 8 , 9 , 6 , 8 , 6 , 6 , 281 , 224 , 354 , 97 , 735 , 0 , 863 , 835 , 338 , 262 , 383 , 94 , 115 , 454 , 382 , 503 , 412 , 22 , 33
"King Drive",FF009B3A,3 , 8 , 8 , 8 , 7 , 9 , 6 , 9 , 8 , 9 , 8 , 10 , 9 , 9 , 8 , 7 , 8 , 6 , 6 , 281 , 238 , 368 , 110 , 648 , 884 , 884 , 842 , 420 , 229 , 404 , 188 , 78 , 412 , 481 , 343 , 396 , 43 , 23
"Howard",FFC60C30,15 , 20 , 27 , 26 , 22 , 23 , 23 , 24 , 23 , 26 , 26 , 26 , 26 , 24 , 22 , 22 , 21 , 21 , 19 , 98 , 124 , 99 , 98 , 139 , 113 , 68 , 79 , 48 , 138 , 143 , 98 , 54 , 63 , 79 , 56 , 62 , 92 , 67
"Jarvis",FFC60C30,18 , 20 , 26 , 26 , 23 , 22 , 24 , 24 , 23 , 25 , 26 , 27 , 26 , 24 , 22 , 22 , 21 , 21 , 19 , 7 , 28 , 22 , 31 , 41 , 14 , 29 , 33 , 29 , 22 , 1 , 32 , 9 , 19 , 14 , 29 , 47 , 19 , 0
"Morse",FFC60C30,18 , 20 , 26 , 26 , 23 , 22 , 24 , 23 , 24 , 25 , 26 , 27 , 25 , 25 , 22 , 22 , 21 , 21 , 19 , 0 , 58 , 30 , 28 , 14 , 1 , 1 , 29 , 7 , 0 , 31 , 19 , 32 , 28 , 22 , 0 , 0 , 26 , 100
"Loyola",FFC60C30,18 , 20 , 25 , 27 , 23 , 22 , 24 , 23 , 24 , 24 , 27 , 26 , 26 , 24 , 22 , 22 , 22 , 21 , 19 , 29 , 75 , 42 , 45 , 71 , 0 , 48 , 61 , 36 , 0 , 49 , 36 , 22 , 20 , 71 , 7 , 25 , 29 , 100
"Granville",FFC60C30,17 , 19 , 27 , 26 , 21 , 24 , 22 , 24 , 23 , 26 , 26 , 26 , 26 , 24 , 22 , 23 , 22 , 21 , 20 , 11 , 47 , 66 , 44 , 10 , 53 , 45 , 7 , 21 , 0 , 53 , 41 , 55 , 32 , 55 , 0 , 74 , 66 , 127
"Thorndale",FFC60C30,16 , 20 , 26 , 27 , 21 , 23 , 23 , 24 , 23 , 25 , 26 , 27 , 26 , 24 , 22 , 22 , 22 , 22 , 20 , 11 , 73 , 28 , 54 , 63 , 23 , 36 , 17 , 34 , 58 , 12 , 53 , 47 , 44 , 62 , 0 , 74 , 66 , 130
"Bryn Mawr",FFC60C30,16 , 20 , 26 , 27 , 21 , 22 , 24 , 24 , 23 , 25 , 26 , 27 , 26 , 24 , 22 , 22 , 22 , 21 , 21 , 4 , 70 , 35 , 78 , 78 , 0 , 74 , 69 , 34 , 42 , 72 , 41 , 38 , 73 , 30 , 12 , 23 , 19 , 134
"Berwyn",FFC60C30,15 , 20 , 25 , 27 , 23 , 22 , 24 , 23 , 24 , 24 , 27 , 27 , 26 , 24 , 22 , 22 , 21 , 21 , 19 , 9 , 53 , 62 , 43 , 30 , 0 , 23 , 28 , 43 , 57 , 6 , 44 , 52 , 61 , 72 , 0 , 25 , 68 , 48
"Argyle",FFC60C30,15 , 19 , 25 , 28 , 23 , 22 , 24 , 23 , 24 , 24 , 26 , 26 , 26 , 26 , 22 , 22 , 21 , 21 , 19 , 182 , 82 , 37 , 39 , 85 , 0 , 22 , 21 , 38 , 78 , 48 , 31 , 64 , 60 , 43 , 31 , 23 , 61 , 58
"Lawrence",FFC60C30,15 , 19 , 25 , 27 , 23 , 23 , 23 , 24 , 24 , 24 , 26 , 26 , 26 , 25 , 22 , 23 , 21 , 21 , 19 , 128 , 79 , 44 , 50 , 59 , 223 , 19 , 15 , 49 , 67 , 52 , 35 , 72 , 28 , 53 , 13 , 38 , 21 , 92
"Wilson",FFC60C30,15 , 19 , 25 , 27 , 23 , 22 , 23 , 25 , 23 , 24 , 27 , 26 , 26 , 24 , 23 , 22 , 22 , 21 , 19 , 123 , 58 , 52 , 69 , 118 , 193 , 46 , 69 , 66 , 52 , 23 , 14 , 46 , 29 , 59 , 3 , 19 , 66 , 117
"Sheridan",FFC60C30,14 , 20 , 24 , 28 , 21 , 22 , 24 , 23 , 24 , 25 , 25 , 27 , 26 , 25 , 22 , 22 , 22 , 21 , 21 , 85 , 44 , 65 , 60 , 132 , 87 , 89 , 92 , 65 , 50 , 12 , 16 , 52 , 32 , 37 , 32 , 38 , 35 , 112
"Addison-Red",FFC60C30,12 , 19 , 24 , 28 , 23 , 23 , 23 , 24 , 24 , 24 , 26 , 26 , 27 , 25 , 22 , 22 , 22 , 21 , 20 , 93 , 41 , 53 , 51 , 125 , 89 , 63 , 64 , 65 , 71 , 55 , 58 , 51 , 22 , 61 , 43 , 57 , 68 , 41
"Belmont",FFC60C30,12 , 19 , 23 , 29 , 23 , 22 , 24 , 24 , 23 , 24 , 26 , 27 , 26 , 24 , 23 , 22 , 22 , 21 , 19 , 73 , 40 , 35 , 40 , 114 , 109 , 54 , 76 , 50 , 49 , 44 , 76 , 67 , 29 , 56 , 39 , 49 , 50 , 36
"Fullerton",FFC60C30,11 , 19 , 24 , 28 , 22 , 22 , 24 , 23 , 24 , 25 , 25 , 27 , 26 , 25 , 22 , 23 , 22 , 21 , 20 , 64 , 57 , 75 , 62 , 146 , 75 , 70 , 54 , 53 , 110 , 39 , 42 , 65 , 29 , 90 , 107 , 60 , 39 , 59
"North/Clybourn",FFC60C30,11 , 19 , 23 , 29 , 21 , 23 , 23 , 24 , 24 , 24 , 26 , 26 , 27 , 25 , 22 , 22 , 22 , 21 , 21 , 64 , 64 , 82 , 46 , 125 , 80 , 71 , 50 , 62 , 71 , 72 , 48 , 72 , 18 , 80 , 89 , 61 , 27 , 69
"Clark/Division",FFC60C30,11 , 19 , 22 , 29 , 22 , 23 , 23 , 24 , 23 , 24 , 25 , 27 , 26 , 25 , 24 , 22 , 22 , 21 , 20 , 56 , 68 , 71 , 51 , 116 , 62 , 159 , 77 , 61 , 46 , 41 , 29 , 41 , 29 , 64 , 44 , 36 , 29 , 91
"Chicago-Red",FFC60C30,8 , 19 , 23 , 28 , 24 , 22 , 23 , 23 , 24 , 24 , 26 , 27 , 26 , 25 , 23 , 22 , 22 , 21 , 20 , 4 , 79 , 70 , 47 , 133 , 85 , 157 , 68 , 60 , 32 , 18 , 96 , 50 , 36 , 45 , 40 , 70 , 15 , 80
"Grand-Red",FFC60C30,8 , 19 , 22 , 29 , 23 , 22 , 24 , 23 , 24 , 24 , 26 , 26 , 27 , 25 , 22 , 23 , 22 , 21 , 20 , 39 , 99 , 93 , 46 , 116 , 67 , 57 , 78 , 86 , 52 , 14 , 100 , 53 , 50 , 75 , 23 , 56 , 13 , 71
"Lake",FFC60C30,8 , 19 , 22 , 29 , 22 , 23 , 23 , 24 , 24 , 24 , 26 , 26 , 27 , 24 , 23 , 22 , 22 , 21 , 21 , 6 , 93 , 104 , 52 , 132 , 62 , 66 , 74 , 71 , 15 , 53 , 70 , 50 , 68 , 55 , 39 , 88 , 31 , 72
"Monroe-Red",FFC60C30,8 , 19 , 22 , 28 , 23 , 23 , 23 , 24 , 23 , 24 , 25 , 27 , 27 , 25 , 23 , 22 , 22 , 21 , 21 , 3 , 120 , 88 , 56 , 131 , 86 , 0 , 78 , 36 , 18 , 16 , 79 , 45 , 51 , 57 , 30 , 50 , 29 , 61
"Jackson-Red",FFC60C30,8 , 19 , 21 , 29 , 23 , 23 , 23 , 24 , 23 , 24 , 25 , 27 , 25 , 27 , 23 , 22 , 22 , 21 , 20 , 117 , 96 , 87 , 70 , 107 , 86 , 54 , 82 , 78 , 38 , 40 , 79 , 44 , 68 , 70 , 63 , 73 , 30 , 82
"Harrison",FFC60C30,8 , 19 , 21 , 29 , 23 , 21 , 24 , 23 , 24 , 24 , 25 , 27 , 26 , 25 , 24 , 22 , 22 , 21 , 21 , 51 , 104 , 108 , 62 , 129 , 104 , 86 , 112 , 47 , 34 , 33 , 72 , 68 , 63 , 34 , 52 , 61 , 43 , 89
"Roosevelt (Subway)",FFC60C30,7 , 19 , 22 , 28 , 24 , 21 , 23 , 23 , 24 , 24 , 26 , 27 , 26 , 25 , 23 , 22 , 23 , 21 , 21 , 0 , 105 , 98 , 69 , 83 , 88 , 137 , 84 , 54 , 34 , 32 , 79 , 62 , 37 , 30 , 31 , 73 , 54 , 82
"Cermak-Chinatown",FFC60C30,7 , 17 , 21 , 28 , 24 , 23 , 23 , 24 , 23 , 24 , 25 , 27 , 27 , 25 , 23 , 22 , 22 , 21 , 21 , 48 , 134 , 99 , 42 , 64 , 76 , 26 , 88 , 33 , 30 , 57 , 111 , 46 , 79 , 51 , 33 , 62 , 65 , 67
"Sox-35th",FFC60C30,4 , 19 , 21 , 28 , 24 , 22 , 23 , 23 , 25 , 23 , 25 , 26 , 27 , 25 , 24 , 23 , 22 , 21 , 21 , 109 , 140 , 90 , 57 , 57 , 90 , 44 , 107 , 124 , 20 , 83 , 88 , 66 , 69 , 55 , 48 , 39 , 60 , 74
"47th-Red",FFC60C30,4 , 18 , 20 , 27 , 25 , 23 , 23 , 24 , 23 , 24 , 25 , 27 , 26 , 26 , 23 , 22 , 23 , 22 , 21 , 59 , 127 , 88 , 46 , 72 , 65 , 16 , 70 , 101 , 25 , 88 , 106 , 65 , 48 , 95 , 39 , 66 , 107 , 93
"Garfield-Red",FFC60C30,4 , 18 , 20 , 26 , 25 , 23 , 23 , 23 , 24 , 23 , 25 , 27 , 26 , 26 , 24 , 22 , 22 , 21 , 21 , 14 , 127 , 79 , 59 , 58 , 58 , 67 , 70 , 106 , 37 , 72 , 102 , 62 , 35 , 83 , 33 , 79 , 83 , 67
"63rd",FFC60C30,3 , 17 , 20 , 28 , 25 , 22 , 22 , 24 , 25 , 23 , 25 , 26 , 27 , 25 , 25 , 22 , 22 , 21 , 21 , 21 , 137 , 78 , 58 , 91 , 69 , 65 , 90 , 113 , 54 , 53 , 116 , 56 , 78 , 68 , 45 , 81 , 55 , 49
"69th",FFC60C30,3 , 17 , 20 , 27 , 26 , 22 , 22 , 24 , 23 , 24 , 25 , 27 , 26 , 26 , 24 , 22 , 22 , 22 , 21 , 56 , 124 , 51 , 59 , 81 , 55 , 69 , 68 , 84 , 57 , 36 , 96 , 78 , 58 , 50 , 37 , 108 , 86 , 50
"79th",FFC60C30,0 , 18 , 20 , 26 , 26 , 23 , 22 , 24 , 24 , 23 , 25 , 26 , 27 , 26 , 24 , 22 , 22 , 21 , 21 , 58 , 161 , 48 , 48 , 85 , 41 , 60 , 44 , 79 , 76 , 55 , 87 , 76 , 58 , 80 , 92 , 132 , 79 , 90
"87th",FFC60C30,0 , 18 , 20 , 25 , 27 , 22 , 22 , 24 , 23 , 25 , 24 , 26 , 27 , 25 , 25 , 23 , 22 , 21 , 21 , 53 , 143 , 79 , 70 , 98 , 24 , 58 , 34 , 88 , 36 , 94 , 106 , 61 , 44 , 72 , 25 , 92 , 12 , 72
